title,variant,price,imgUrl,link,l1,l2,inviteId,modelId,final_1688_link,price judge,update date,itemid,最大价格,tag,共有model数,l3
Iconic Socks 基本款女士三合一荷叶边吊袜带白色袜子,基本款女士三合一荷叶边吊袜带白色袜子,2.73,https://cf.shopee.ph/file/ph-11134207-7ra0r-mbyyqd0v7cqj1a,http://shopee.ph/product/397814209/43157861686,Women Clothes,Socks & Stockings,IVCN202602281595,2.70665E+11,https://detail.1688.com/offer/771138330508.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,43157861686,2.73,,1,Socks
Movic 双色拼接中筒袜，均码。,黑白拼色,3.2,https://cf.shopee.co.th/file/th-11134207-7ra0n-mdh8isnsg0ybb6,http://shopee.co.th/product/42824054/43158857412,Men Clothes,Socks,IVCN2026041626971,1.88649E+11,https://detail.1688.com/offer/735452470664.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0b0b3a8117581021539763242e0d3d&token=QB%2Bjm5TMRVA28WVyLVkv8pRmQRdG0m3K29l2vwfoowJFDzWcalZ%2F%2BkbQ0CEViVVk,,4-21发布,43158857412,3.2,,1,
第五款袜子 1 套装 3 双装 中筒和高筒透气棉质加厚面料 高品质,高白,9.6,https://cf.shopee.ph/file/ph-11134207-81ztk-mfph02s8s07ea1,http://shopee.ph/product/556519761/43173689230,Men Clothes,Socks,IVCN2026041626973,2.91925E+11,https://detail.1688.com/offer/818173953737.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2146938717634485741197820e0fa1&token=aponjys0sFDqHp8kN3YTC6ZIcF9wmztoVtGc5noM5nOboB86MG08TeSpwHBiSQX2,,4-21发布,43173689230,9.6,,1,
NBV 复古民族蜡染风格棉袜 男女通用袜子 Stokin Kapas,浅褐色,6,https://cf.shopee.com.my/file/sg-11134201-7rau5-ma6rolkptpz7ec,http://shopee.com.my/product/19131635/43202093968,Men Clothes,Socks,IVCN202602281601,2.95173E+11,https://detail.1688.com/offer/830785437506.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,43202093968,6,,1,
30D塑身紧身裤：收腹、遮盖纹身、高腰、不上卷。,7883（40-60公斤），浅米色,3.9,https://cf.shopee.co.th/file/sg-11134201-7rdyl-mc6e893iqzer2e,http://shopee.co.th/product/1549076121/43308473624,Women Clothes,Socks & Stockings,IVCN202602281601,2.65715E+11,https://detail.1688.com/offer/842484145621.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,43308473624,3.9,,4,Pantyhose
30D塑身紧身裤：收腹、遮盖纹身、高腰、不上卷。,7883（40-60公斤），深米色,3.9,https://cf.shopee.co.th/file/sg-11134201-7rdyl-mc6e893iqzer2e,http://shopee.co.th/product/1549076121/43308473624,Women Clothes,Socks & Stockings,IVCN202602281601,2.65715E+11,https://detail.1688.com/offer/842484145621.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,43308473624,3.9,,4,Pantyhose
30D塑身紧身裤：收腹、遮盖纹身、高腰、不上卷。,7884（60-100公斤），浅米色,3.9,https://cf.shopee.co.th/file/sg-11134201-7rdx3-mc6e89cyd5ts46,http://shopee.co.th/product/1549076121/43308473624,Women Clothes,Socks & Stockings,IVCN202602281601,2.65715E+11,https://detail.1688.com/offer/842484145621.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i7&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,43308473624,3.9,,4,Pantyhose
30D塑身紧身裤：收腹、遮盖纹身、高腰、不上卷。,7884（60-100公斤），深米色,3.9,https://cf.shopee.co.th/file/sg-11134201-7rdx3-mc6e89cyd5ts46,http://shopee.co.th/product/1549076121/43308473624,Women Clothes,Socks & Stockings,IVCN2026041626975,2.65715E+11,https://detail.1688.com/offer/842484145621.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i7&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,43308473624,3.9,,4,Pantyhose
Vitall 3/4长度中等压力弹力袜（无趾套）18-21 mmHg Anvisa,深肤色，P,18.5,https://cf.shopee.com.br/file/br-11134207-820lt-mm7fm3rg2rk4a9,http://shopee.com.br/product/987433102/43505662935,Women Clothes,Socks & Stockings,IVCN2026041626975,2.90477E+11,https://detail.1688.com/offer/954057001717.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,4-21发布,43505662935,18.5,高价品,3,Socks
Vitall 3/4长度中等压力弹力袜（无趾套）18-21 mmHg Anvisa,深肤色，M,16.46,https://cf.shopee.com.br/file/br-11134207-820lt-mm7fm3rg2rk4a9,http://shopee.com.br/product/987433102/43505662935,Women Clothes,Socks & Stockings,IVCN2026041626975,2.90477E+11,https://detail.1688.com/offer/934931586492.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0b51056217634522306718750e0bf2&token=Qb21EAOT34FcI48VfC%2Beu9ge1ikzinBy0qaUa3ZEJtyQhhyVCKElGM1SHE9EKQir,高价品,4-21发布,43505662935,16.46,高价品,3,Socks
Vitall 3/4长度中等压力弹力袜（无趾套）18-21 mmHg Anvisa,深肤色，GG,16.46,https://cf.shopee.com.br/file/br-11134207-820lt-mm7fm3rg2rk4a9,http://shopee.com.br/product/987433102/43505662935,Women Clothes,Socks & Stockings,IVCN202602281608,2.90477E+11,https://detail.1688.com/offer/934931586492.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0b51056217634522306718750e0bf2&token=Qb21EAOT34FcI48VfC%2Beu9ge1ikzinBy0qaUa3ZEJtyQhhyVCKElGM1SHE9EKQir,高价品,4-21发布,43505662935,16.46,高价品,3,Socks
Jcolour 套装 6 双装压缩袜 跑步运动 骑行 缓解静脉曲张 抗疲劳,混合A，L/XL（40至46）,28.8,https://cf.shopee.com.br/file/br-11134207-81z1k-mesflcku1vk011,http://shopee.com.br/product/1220262169/43569694045,Women Clothes,Socks & Stockings,IVCN202602281611,2.34512E+11,https://detail.1688.com/offer/693922037047.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,43569694045,28.8,,1,Socks
女士加厚海绵底隐形冰丝袜，吸汗透气棉质船袜,组合6,13.74,https://cf.shopee.com.my/file/sg-11134201-7rfhi-m9iv9m3ywgwy87,http://shopee.com.my/product/340349938/43600194683,Women Clothes,Socks & Stockings,IVCN202604220245,1.39367E+11,https://detail.1688.com/offer/904066969877.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A2166f71a17497865338817533e0f11&token=hnbNS64Pw6O4VbcA5hvCh8ooGm%2FFAujdVpscMySl%2Bcuq1z8QmadhYd1wJLT8DPDp&tracelog=cps&clickid=3b266ef72b9692bb82638d7360b71f55&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DA6FEAF87A2FCFBDD05C1BD6ABB449CE46147FC88EA630CBAC31FEFBD3966EDE4DF88C915D5486E33D1003E749B3EAAA5861098A75E16F4D226600F2847DABD1A5F0FFA4FF39BCCC320D4625E68D0D47AF6FEC9241CC79F982F2298161E9E1CDC8BA97B66DF36C002D7CFCBEC2493B16501A8B42798BE99328EAD1F615DB7E8E17EEF6D6099BA67CE2BA95CC4F9A8AC076D42F2A9116A76A41ACA24A25F5659283DB4193850089675A1451BC75EF884B85E97483D73FCC21DBC83E180A6FA51B60574B9515A1517D9E2FB6C7EF8EBBC510EA8DCB2C2364812,,4-21发布,43600194683,13.74,,1,Socks
【现货】阿联酋/UCI环法自行车赛专业骑行袜，反光夜间公路骑行袜，户外运动紧身裤，骑行紧身裤,UCI 白,6.5,https://cf.shopee.co.th/file/cn-11134207-820l4-meqj8u4du32880,http://shopee.co.th/product/1588046178/43664043948,Men Clothes,Socks,IVCN2026041626979,2.61158E+11,https://detail.1688.com/offer/939151094639.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i13&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,,4-22发布,43664043948,6.5,,1,
9双装Hoahi短袜套装，纯棉材质，短款，低帮，男女通用，原装正品，经久耐穿,白色，33/38,25,https://cf.shopee.com.br/file/br-11134207-7r98o-mcumrphps7xueb,http://shopee.com.br/product/311485828/43811052339,Women Clothes,Socks & Stockings,IVCN2026031723036,3.05928E+11,https://detail.1688.com/offer/831396369110.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A21360a2e17724470750996870e10e2&token=%2FKhCQQVuc%2BIx7WGx54jz%2BgvxkKus8eOlTL2waY09wVIVJ7N9im1mIiJLqoBAUp%2BI,,4-21发布,43811052339,25,,1,Socks
太空跳跃袜子，破碎的心形图案，蓝色🩵,太空跳跃袜子，破碎心形图案，蓝色🩵,3.8,https://cf.shopee.vn/file/vn-11134207-81ztc-mkl48l62zxtw45,http://shopee.vn/product/1150790822/43852058137,Women Clothes,Socks & Stockings,IVCN202602281621,2.7517E+11,https://detail.1688.com/offer/850240555536.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2104e90217581044734337526e0e2e&token=r%2Bn8wuKV0dzdA5JjUx9E%2FkccbEMquHEXllRmZcOYUzK7iPvvFH4lxLhYo7qPChFW,,4-21发布,43852058137,3.8,,1,Socks
3 双装 Up Dry 防磨水泡中筒运动袜，适用于跑步、骑行、骑自行车、步行和健身。,白队，39-44,5.82,https://cf.shopee.com.br/file/br-11134207-7r98o-mc6jhbav090n6c,http://shopee.com.br/product/328687466/44008495616,Men Clothes,Socks,IVCN202602281621,2.70716E+11,https://detail.1688.com/offer/833517482821.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i31&source=action%23offerItem%3Borigin%23detail.1688.com&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,44008495616,5.82,,8,
3 双装 Up Dry 防磨水泡中筒运动袜，适用于跑步、骑行、骑自行车、步行和健身。,款式多样，尺码 34-38,4.53,https://cf.shopee.com.br/file/br-11134207-7r98o-mc6jhbauw1bbf5,http://shopee.com.br/product/328687466/44008495616,Men Clothes,Socks,IVCN202602281621,3.70443E+11,https://detail.1688.com/offer/883562350780.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=b6e17f5319454ffc9742634deeffd36c&sessionid=0f5bb34746c82ebd360347e199fe2bcf,,4-21发布,44008495616,4.53,,8,
3 双装 Up Dry 防磨水泡中筒运动袜，适用于跑步、骑行、骑自行车、步行和健身。,黑色，34-38,5.71,https://cf.shopee.com.br/file/br-11134207-7r98o-mc6jhbauyug7c4,http://shopee.com.br/product/328687466/44008495616,Men Clothes,Socks,IVCN202602281621,3.70443E+11,https://detail.1688.com/offer/883562350780.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=b6e17f5319454ffc9742634deeffd36c&sessionid=0f5bb34746c82ebd360347e199fe2bcf,,4-21发布,44008495616,5.71,,8,
3 双装 Up Dry 防磨水泡中筒运动袜，适用于跑步、骑行、骑自行车、步行和健身。,款式多样，尺码39-44,5.22,https://cf.shopee.com.br/file/br-11134207-7r98o-mc6jhbauw1bbf5,http://shopee.com.br/product/328687466/44008495616,Men Clothes,Socks,IVCN202602281621,2.70716E+11,https://detail.1688.com/offer/833517482821.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i31&source=action%23offerItem%3Borigin%23detail.1688.com&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,44008495616,5.22,,8,
3 双装 Up Dry 防磨水泡中筒运动袜，适用于跑步、骑行、骑自行车、步行和健身。,黑色，39-44,5.8,https://cf.shopee.com.br/file/br-11134207-7r98o-mc6jhbauyug7c4,http://shopee.com.br/product/328687466/44008495616,Men Clothes,Socks,IVCN202602281621,2.70716E+11,https://detail.1688.com/offer/833517482821.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i31&source=action%23offerItem%3Borigin%23detail.1688.com&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,44008495616,5.8,,8,
3 双装 Up Dry 防磨水泡中筒运动袜，适用于跑步、骑行、骑自行车、步行和健身。,白队，34-38,5.61,https://cf.shopee.com.br/file/br-11134207-7r98o-mc6jhbav090n6c,http://shopee.com.br/product/328687466/44008495616,Men Clothes,Socks,IVCN202602281621,3.70443E+11,https://detail.1688.com/offer/899289656703.html?spm=a26352.b28411319/2508.0.0,,4-21发布,44008495616,5.61,,8,
3 双装 Up Dry 防磨水泡中筒运动袜，适用于跑步、骑行、骑自行车、步行和健身。,铅灰色，39-44,5.2,https://cf.shopee.com.br/file/br-11134207-7r98o-mc6jhbav1nl350,http://shopee.com.br/product/328687466/44008495616,Men Clothes,Socks,IVCN202602281621,2.70716E+11,https://detail.1688.com/offer/833517482821.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i31&source=action%23offerItem%3Borigin%23detail.1688.com&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,44008495616,5.2,,8,
3 双装 Up Dry 防磨水泡中筒运动袜，适用于跑步、骑行、骑自行车、步行和健身。,海军蓝，尺码 39-44,2.04,https://cf.shopee.com.br/file/br-11134207-7r98o-mc6jhbav325jb3,http://shopee.com.br/product/328687466/44008495616,Men Clothes,Socks,IVCN2026031723043,2.70716E+11,https://detail.1688.com/offer/772803560002.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,44008495616,2.04,,8,
5双装精选高品质KN中筒运动袜,5双黑色,8,https://cf.shopee.com.br/file/sg-11134201-7rdwq-mdt0szzkcfss19,http://shopee.com.br/product/1204533826/44014912399,Men Clothes,Socks,IVCN2026031723045,1.59262E+11,https://detail.1688.com/offer/898825668921.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,,4-21发布,44014912399,8,,1,
10双装Zhamaro中筒棉袜，毛巾布材质，男女通用，舒适厚实，Lupo,4件白色，3件黑色，3件灰色，G码-39至43,19.09,https://cf.shopee.com.br/file/br-11134207-7r98o-mcc0i2h71ka32c,http://shopee.com.br/product/371728614/44056719694,Men Clothes,Socks,IVCN2026031723047,2.70568E+11,https://detail.1688.com/offer/891470345515.html?kj_agent_plugin=aliprice&fromkv=xytTrace:210840cb17570425904612740e0d1d&token=PN9bkdgS4t1yg%2BOH5VFj7qMu9Ej1q8xZ0iaoiMxJSGLjpRh0uafwxkHFuZfS42wH,,4-21发布,44056719694,19.09,,1,
6双装Zhamaro高帮长筒棉质毛圈袜，加厚款，男女通用，舒适，Lupo,2件黑色，2件白色，2件灰色，M码-尺码33至38,9.54,https://cf.shopee.com.br/file/br-11134207-7r98o-mcc0i2h6vy0bea,http://shopee.com.br/product/371728614/44206724664,Men Clothes,Socks,IVCN2026031723047,2.65568E+11,https://detail.1688.com/offer/836491189768.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bb405a417599792881181453e0d74&token=EV9EhFqEeWK3d%2BqK8YBA40imAfNjxps0wrEuhqE%2BRIZYaRZ7aNIDjLiQwCWeA9nX,,4-21发布,44206724664,9.54,,4,
6双装Zhamaro高帮长筒棉质毛圈袜，加厚款，男女通用，舒适，Lupo,2件黑色，2件白色，2件灰色，G码-39至43码,9.54,https://cf.shopee.com.br/file/br-11134207-7r98o-mcc0i2h6vy0bea,http://shopee.com.br/product/371728614/44206724664,Men Clothes,Socks,IVCN2026031723047,2.65568E+11,https://detail.1688.com/offer/836497397764.html?spm=a26352.b28411319.offerlist.6.23541e626AygAq,,4-21发布,44206724664,9.54,,4,
6双装Zhamaro高帮长筒棉质毛巾布加厚袜子，男女通用，舒适健身袜,全黑，M码 - 尺码33至38,9.54,https://cf.shopee.com.br/file/br-11134207-7r98o-mbpbt69em84n80,http://shopee.com.br/product/371728614/44206724664,Men Clothes,Socks,IVCN2026031723047,2.65568E+11,https://detail.1688.com/offer/836491189768.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bb405a417599792881181453e0d74&token=EV9EhFqEeWK3d%2BqK8YBA40imAfNjxps0wrEuhqE%2BRIZYaRZ7aNIDjLiQwCWeA9nX,,4-21发布,44206724664,9.54,,4,
6双装Zhamaro高帮长筒棉质毛巾布加厚袜子，男女通用，舒适健身袜,全白，G码 - 39至43码,9.54,https://cf.shopee.com.br/file/br-11134207-7r98o-mbpbt69enmp341,http://shopee.com.br/product/371728614/44206724664,Men Clothes,Socks,IVCN202602281637,2.65568E+11,https://detail.1688.com/offer/836497397764.html?spm=a26352.b28411319.offerlist.6.23541e626AygAq,,4-21发布,44206724664,9.54,,4,
6双装 Polo Fit 低帮隐形短袜，男女通用，纯棉材质,款式多样，G码 - 39至43码,4.52,https://cf.shopee.com.br/file/br-11134207-81ztu-mklawf0bsbgh3e,http://shopee.com.br/product/204993078/44403232852,Women Clothes,Socks & Stockings,IVCN202602281637,2.75269E+11,https://detail.1688.com/offer/896402199606.html?spm=a26352.b28411319.offerlist.31.4bce1e62pya7yM,,4-21发布,44403232852,4.52,,3,Socks
6双装Hoahi男女通用低帮隐形踝袜，纯棉材质,黑色，G-39至43,4.08,https://cf.shopee.com.br/file/br-11134207-7r98o-malpdltl2cjdc2,http://shopee.com.br/product/204993078/44403232852,Women Clothes,Socks & Stockings,IVCN202602281637,2.75269E+11,https://detail.1688.com/offer/982515650467.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2127a84b17719909451254019e0dc6&token=H1YJVs5z5OTiJvQoSAezvtAmpALkwRlLGGR9sHW0fB4%2FL7nrFJjEW%2BrlalMfQiC0,,4-21发布,44403232852,4.08,,3,Socks
6双装Hoahi男女通用低帮隐形踝袜，纯棉材质,款式多样，M码 - 尺码33至38,6.12,https://cf.shopee.com.br/file/br-11134207-7r98o-malpdltkzjehe6,http://shopee.com.br/product/204993078/44403232852,Women Clothes,Socks & Stockings,IVCN2026032516101,2.75269E+11,https://detail.1688.com/offer/917946894707.html?spm=a26352.b28411319/2508.0.0,,4-21发布,44403232852,6.12,,3,Socks
📢 泰国现货🚀 加绒保暖裤袜，冬季保暖裤袜，性感透视打底裤，80-300克，无缝加绒打底裤，倍感温暖🔥,天鹅绒内衬（踩脚）✨，200克,9.5,https://cf.shopee.co.th/file/sg-11134201-825zr-mjtkqxky8t8h2d,http://shopee.co.th/product/1622869077/44505190581,Women Clothes,Socks & Stockings,IVCN2026032516101,3.50474E+11,https://detail.1688.com/offer/682223718647.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A2127a84b17742523108817753e0dc7&token=JSfAXyvqq%2FUmXIqHMAUoajuzppKP4GJNgKaoBLqet0qXLOhRixOKt77Ac9VFVx83&tracelog=cps&clickid=5b9fb3afaf0cd97370a12c7e4417ae43&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DD2DC7A927D55C03D6511A0CCA913FD65D6FA062685DFF8F7D920A558D1D5758C4B369BE324A83E744B8F19128B0D93E33FB8088B45F57B9E47F28FD2CC0E231B18AD4F779334558760FEF997084D4D5331EB6FC8DBCADED4C6C8CEEEE21320CC4BD39EA2FE12E3B144206896AB5ED60D5742AF1DDAA5DB845496BD365B316D25B0FAC8A29C491432348394BC3CC3C62B9992F8828C4BE892B74797ECEEC8831D2293F0EE1FA587156BE8AB92FBAB4A8DF1A08B94779921A2DD598F4A303396806C7BFAD0A37A13A45E5AFCE166F61AB7D4084F2CA7A8A6B31FA8FBA3FA819321D4C5CFC81CB2C91D54A6B17ABC58DFC0%26cbu_cps_trace_flag%3Dwrite,,4-21发布,44505190581,9.5,,3,Pantyhose
📢 泰国现货🚀 加绒保暖裤袜，冬季保暖裤袜，性感透视打底裤，80-300克，无缝加绒打底裤，倍感温暖🔥,黑色薄纱（足部覆盖物）🌞，80克，无绒。,6.35,https://cf.shopee.co.th/file/sg-11134201-8262y-mjtkqw7lumtfda,http://shopee.co.th/product/1622869077/44505190581,Women Clothes,Socks & Stockings,IVCN2026032516101,4.30474E+11,https://detail.1688.com/offer/729472869795.html?kj_agent_plugin=aliprice&fromkv=xytTrace:212b9de517742517106754910e10af&token=faq5TbYNpAGIn8ZkyHhG25twJG4ad1cxEP%2B3CBsagA0%2BI78xSAdOGESE1fJxO3tm,,4-21发布,44505190581,6.35,,3,Pantyhose
📢 泰国现货🚀 加绒保暖裤袜，冬季保暖裤袜，性感透视打底裤，80-300克，无缝加绒打底裤，倍感温暖🔥,黑色薄纱（脚套）🌞，200克普通丝绒🔥,11.73,https://cf.shopee.co.th/file/sg-11134201-8262y-mjtkqw7lumtfda,http://shopee.co.th/product/1622869077/44505190581,Women Clothes,Socks & Stockings,IVCN202604220247,4.30474E+11,https://detail.1688.com/offer/729472869795.html?kj_agent_plugin=aliprice&fromkv=xytTrace:212b9de517742517106754910e10af&token=faq5TbYNpAGIn8ZkyHhG25twJG4ad1cxEP%2B3CBsagA0%2BI78xSAdOGESE1fJxO3tm,,4-21发布,44505190581,11.73,,3,Pantyhose
